#{"t_start": 1642372656.5629053, "env_id": null}
r,l,t
0.863561,12,36.792088
0.694764,12,36.81481
0.473559,12,36.839337
0.78721,12,36.861237
0.624282,12,36.883608
0.441711,12,36.909125
0.465182,12,36.928125
0.506255,12,36.947004
0.293564,12,36.965688
0.220468,12,36.984482
0.515547,12,37.003816
0.505279,12,37.024382
0.516229,12,37.052674
0.218129,12,37.087838
0.470057,12,37.126073
0.657391,12,37.144757
0.348939,12,37.168044
0.807966,12,37.202543
0.769256,12,37.226829
0.792201,12,37.249568
0.586789,12,37.266636
0.205813,12,37.284657
0.489136,12,37.305927
0.735793,12,37.325267
0.54101,12,37.34406
0.468154,12,37.363026
0.024902,12,37.381044
0.820181,12,37.41117
0.748587,12,37.436576
0.742382,12,37.463232
0.101216,12,37.482509
0.693735,12,37.500687
0.493631,12,37.521594
0.142422,12,38.812186
0.402877,12,38.848936
0.510496,12,38.890901
0.40708,12,38.924339
0.335423,12,38.956697
0.267041,12,38.985268
0.38721,12,39.013134
0.277825,12,39.042973
0.265083,12,39.073065
0.113035,12,39.104807
0.535976,12,39.138318
0.227093,12,39.166249
0.228956,12,39.188812
0.376142,12,39.210721
0.580543,12,39.23222
0.227252,12,39.25433
0.096157,12,39.288754
0.058116,12,39.312146
0.510192,12,39.337516
0.126564,12,39.359911
0.35049,12,39.385448
0.128964,12,39.411359
0.118287,12,39.435491
0.694587,12,39.463408
0.692799,12,39.491338
0.461719,12,39.515256
0.394039,12,39.540627
0.752326,12,39.563627
0.49672,12,39.591891
0.395838,12,39.619008
0.141384,12,39.646536
0.602599,12,39.675145
0.565984,12,39.699318
0.66027,12,39.726123
0.519998,12,39.751154
0.357759,12,39.778278
0.488796,12,39.806081
0.655777,12,39.834166
0.535501,12,39.863293
0.529501,12,39.892318
0.615108,12,39.919496
0.614052,12,39.951726
0.104786,12,39.978761
0.113452,12,40.002101
0.80374,12,40.026162
0.530171,12,40.051423
0.410924,12,40.074135
0.732149,12,40.097214
0.557712,12,40.118842
0.34022,12,40.143981
0.581433,12,40.166249
0.894489,12,40.190374
0.465128,12,40.212759
0.599331,12,40.234958
0.74278,12,40.257421
0.135951,12,40.279565
0.480524,12,40.315392
0.498692,12,40.339082
0.593033,12,40.363627
0.598119,12,40.388614
0.392989,12,40.417277
0.371481,12,40.439841
0.158659,12,40.461375
0.449926,12,40.481695
0.236206,12,40.503942
0.074334,12,40.52368
0.353367,12,40.543383
0.784096,12,40.563747
0.38889,12,40.583985
0.551636,12,40.603079
0.61771,12,40.624033
0.189975,12,40.645772
0.202962,12,40.66527
0.409783,12,40.684278
0.192646,12,40.70451
0.413575,12,40.724998
0.685654,12,40.752021
0.309362,12,40.775285
0.668919,12,40.796926
0.483816,12,40.827031
0.382296,12,40.853004
0.254557,12,40.882502
0.670005,12,40.908552
0.713428,12,40.94328
0.430707,12,40.970825
0.355641,12,40.994491
0.124464,12,41.018846
0.795939,12,41.04579
0.145865,12,41.072403
0.437032,12,41.094729
0.266592,12,41.117715
0.132729,12,41.141177
0.551618,12,41.167373
0.710412,12,41.195263
0.663422,12,41.217556
0.391316,12,41.244539
0.305184,12,41.264991
0.172962,12,41.287181
0.638044,12,41.310017
0.6117,12,41.330786
0.613259,12,41.352784
0.446534,12,41.374355
0.464468,12,41.396096
0.547051,12,41.418008
0.476113,12,41.445017
0.347517,12,41.475673
0.441,12,41.49866
0.900913,12,41.518848
0.329341,12,41.543315
0.621551,12,41.565719
0.380719,12,41.590484
0.536103,12,41.613898
0.506683,12,41.640205
0.529359,12,41.664225
0.629989,12,41.689935
0.49296,12,41.716625
0.345535,12,41.748991
0.497715,12,41.776886
0.833239,12,41.808386
0.393508,12,41.831743
0.693111,12,41.857156
0.902841,12,41.879143
0.465065,12,41.904799
0.467867,12,41.929395
0.268782,12,41.955527
0.209174,12,41.979263
0.730856,12,42.005759
0.620908,12,42.029798
0.20962,12,42.057573
0.258771,12,42.082655
0.368055,12,42.109284
0.341874,12,42.134185
0.660442,12,42.161315
0.419235,12,42.185932
0.637619,12,42.21247
0.233905,12,42.240512
0.285499,12,42.263403
0.783022,12,42.286531
0.124214,12,42.312345
0.458088,12,42.343967
0.377952,12,42.373832
0.323558,12,42.399101
0.439789,12,42.420442
0.829211,12,42.445933
0.497701,12,42.473405
0.618817,12,42.496915
0.440646,12,42.519361
0.349415,12,42.551379
0.240867,12,42.578437
0.191655,12,42.598368
0.642914,12,42.617237
0.413111,12,42.636755
0.354984,12,42.655048
0.626583,12,42.674047
0.410135,12,42.693709
0.593529,12,42.712156
0.157842,12,42.733858
0.499266,12,42.755895
0.457435,12,42.775936
0.061407,12,42.810288
0.533128,12,42.834259
0.462689,12,42.862948
0.059066,12,42.886885
0.434521,12,42.911753
0.751872,12,42.932545
0.690201,12,42.95386
0.516485,12,42.973384
0.495147,12,42.992339
0.805487,12,43.00972
0.393122,12,43.026716
0.900642,12,43.045654
0.302953,12,44.431161
0.476703,12,44.457075
0.388749,12,44.484964
0.114034,12,44.514304
0.596012,12,44.542642
0.536745,12,44.566863
0.638578,12,44.595212
0.707638,12,44.625348
0.159329,12,44.652426
0.554045,12,44.706088
0.370531,12,44.771321
0.35722,12,44.832008
0.371873,12,44.903392
0.245993,12,44.962282
0.597977,12,45.011046
0.227982,12,45.039485
0.360658,12,45.063458
0.605774,12,45.089197
0.543263,12,45.116062
0.460129,12,45.136435
0.499866,12,45.157446
0.414464,12,45.179022
0.225501,12,45.242781
0.315677,12,45.299117
0.200187,12,45.330424
0.550204,12,45.362044
0.635127,12,45.392118
0.748956,12,45.437953
0.781578,12,45.482848
0.09454,12,45.504612
0.429562,12,45.528944
0.458032,12,45.554483
0.450985,12,45.580351
0.435617,12,45.612203
0.244308,12,45.643498
0.386638,12,45.684603
0.73961,12,45.716749
0.189173,12,45.754868
0.503886,12,45.81048
0.215964,12,45.847858
0.4045,12,45.885748
0.61764,12,45.922581
0.350762,12,45.946936
0.143019,12,45.968137
0.800476,12,45.990604
0.601972,12,46.019083
0.531352,12,46.041462
0.269639,12,46.067255
0.333846,12,46.093975
0.666991,12,46.113245
0.526315,12,46.13271
0.218517,12,46.167543
0.295909,12,46.195816
0.132156,12,46.225573
0.460936,12,46.254955
0.254894,12,46.282543
0.670998,12,46.312577
0.6838,12,46.347014
0.375028,12,46.37876
0.345427,12,46.408539
0.27431,12,46.434108
0.398959,12,46.45857
0.265249,12,46.484308
0.613103,12,46.509196
0.481142,12,46.545154
0.04843,12,46.576436
0.118291,12,46.59935
0.284189,12,46.631454
0.176412,12,46.652664
0.23181,12,46.677054
0.200818,12,46.700846
0.419572,12,46.729756
0.710034,12,46.763997
0.533753,12,46.793515
0.783953,12,46.826273
0.32199,12,46.856529
0.360758,12,46.888417
0.348168,12,46.918371
0.352081,12,46.947296
0.512509,12,46.977907
0.307129,12,47.008513
0.366266,12,47.031694
0.406982,12,47.059978
0.627531,12,47.087274
0.144272,12,47.113318
0.097167,12,47.137496
0.163704,12,47.162388
0.672463,12,47.187726
0.704432,12,47.212777
0.641064,12,47.243014
0.208627,12,47.267301
0.546125,12,47.29348
0.287654,12,47.31806
0.606132,12,47.344467
0.424955,12,47.368469
0.440368,12,47.393223
0.14329,12,47.416683
0.533824,12,47.439845
0.523265,12,47.47298
0.733478,12,47.49318
0.278816,12,47.520921
0.780823,12,47.547632
0.357064,12,47.573779
0.548663,12,47.596391
0.27868,12,47.617665
0.483753,12,47.642915
0.345324,12,47.664776
0.288157,12,47.686591
0.364322,12,47.711687
0.302877,12,47.743665
0.410544,12,47.767172
0.202553,12,47.794966
0.256105,12,47.815944
0.153195,12,47.83782
0.494756,12,47.864411
0.249263,12,47.888523
0.323175,12,47.914637
0.690428,12,47.944143
0.895335,12,47.971115
0.302627,12,47.999087
0.782616,12,48.022987
0.562513,12,48.048343
0.830551,12,48.07424
0.899959,12,48.100085
0.318289,12,48.125742
0.558697,12,48.153312
0.410759,12,48.181096
0.698956,12,48.207967
0.499743,12,48.236004
0.551076,12,48.264771
0.85213,12,48.292324
0.416999,12,48.317008
0.36937,12,48.346206
0.393442,12,48.374992
0.595278,12,48.40209
0.332558,12,48.446126
0.514429,12,48.472323
0.390519,12,48.498837
0.527734,12,48.528645
0.501222,12,48.556736
0.317749,12,48.581479
0.158575,12,48.606977
0.777797,12,48.631325
0.647892,12,48.654356
0.590023,12,48.676976
0.388147,12,48.700956
0.71565,12,48.724941
0.574994,12,48.754007
0.508714,12,48.777982
0.185552,12,48.804026
0.457125,12,48.830147
0.436403,12,48.857996
0.503035,12,48.886921
0.685472,12,48.915818
0.652212,12,48.946547
0.414969,12,48.980386
0.256442,12,49.010762
0.276162,12,49.04934
0.412445,12,49.083211
0.083373,12,49.119406
0.432904,12,49.148598
0.246894,12,49.180363
0.457616,12,49.206106
0.524157,12,49.230106
0.410987,12,49.255185
0.223548,12,49.290018
0.256582,12,49.329097
0.360631,12,49.35687
0.37039,12,49.378523
0.452874,12,49.399829
0.162094,12,49.421657
0.420325,12,51.041307
0.278725,12,51.074636
0.530593,12,51.108247
0.145408,12,51.144756
0.298368,12,51.181212
0.588226,12,51.21635
0.589281,12,51.257034
0.492157,12,51.312065
0.317902,12,51.374616
0.33262,12,51.420061
0.499159,12,51.47791
0.107118,12,51.518332
0.407409,12,51.543063
0.306346,12,51.57425
0.172824,12,51.603407
0.121165,12,51.629296
0.421867,12,51.653828
0.457488,12,51.681736
0.248801,12,51.704111
0.195857,12,51.730992
0.244161,12,51.756231
0.342875,12,51.783032
0.115099,12,51.80612
0.496562,12,51.830472
0.234481,12,51.854356
0.228315,12,51.878806
0.748441,12,51.903178
0.617093,12,51.926214
0.513376,12,51.95466
0.685771,12,51.979736
0.609446,12,52.002028
0.339961,12,52.024034
0.588875,12,52.045734
0.63322,12,52.066585
0.608502,12,52.08852
0.679643,12,52.111018
0.436543,12,52.133981
0.53015,12,52.158411
0.918059,12,52.187381
0.220082,12,52.21843
0.308179,12,52.248261
0.179706,12,52.279096
0.700987,12,52.304794
0.700031,12,52.340203
0.541172,12,52.363915
0.439338,12,52.389649
0.301423,12,52.412932
0.940978,12,52.444829
0.489833,12,52.47016
0.132206,12,52.494158
0.581453,12,52.520441
0.592587,12,52.556784
0.304972,12,52.577382
0.520586,12,52.603441
0.884746,12,52.637864
0.309577,12,52.658628
0.470556,12,52.679632
0.489642,12,52.700627
0.253385,12,52.720577
0.32517,12,52.744307
0.761137,12,52.765678
0.100982,12,52.786566
0.805138,12,52.811446
0.214213,12,52.833166
0.112887,12,52.853865
0.802913,12,52.875045
0.394534,12,52.900837
0.546386,12,52.926758
0.681152,12,52.958452
0.584198,12,52.978646
0.314217,12,53.01178
0.503375,12,53.03934
0.677207,12,53.063824
0.332593,12,53.091823
0.401702,12,53.121248
0.247021,12,53.143553
0.573347,12,53.161503
0.582721,12,53.18045
0.038578,12,53.199953
0.257662,12,53.218692
0.302288,12,53.237436
0.889671,12,53.257472
0.171541,12,53.275713
0.849219,12,53.295282
0.64645,12,53.320668
0.685958,12,53.339487
0.303894,12,53.363397
0.253652,12,53.380927
0.679413,12,53.40297
0.67353,12,53.4257
0.056072,12,53.46662
0.313045,12,53.499207
0.273012,12,53.520697
0.496969,12,53.539701
0.308396,12,53.569636
0.614021,12,53.588151
0.479917,12,53.60612
0.382933,12,53.625461
0.66545,12,53.644305
0.766209,12,53.662014
0.258661,12,53.681231
0.387348,12,53.700164
0.577698,12,53.718037
0.421788,12,53.74262
0.113757,12,53.764109
0.388594,12,53.787254
0.415742,12,53.810893
0.808566,12,53.835222
0.294634,12,53.85463
0.419789,12,53.880095
0.680528,12,53.897321
0.193198,12,53.915322
0.270839,12,53.936278
0.641308,12,53.954132
0.596891,12,53.973488
0.633574,12,53.992231
0.270195,12,54.012924
0.384777,12,54.0323
0.782141,12,54.052039
0.332611,12,54.071843
0.549781,12,54.091412
0.178331,12,54.110066
0.411337,12,54.132878
0.673689,12,54.158227
0.253674,12,54.181762
0.352397,12,54.200653
0.304967,12,54.222553
0.466758,12,54.250167
0.528573,12,54.274245
0.763389,12,54.308235
0.547455,12,54.348646
0.51533,12,54.375912
0.552717,12,54.398876
0.436592,12,54.418166
0.424449,12,54.449699
0.356646,12,54.475236
0.215506,12,54.498451
0.293242,12,54.515442
0.129252,12,54.536206
0.466238,12,54.562838
0.329237,12,54.584037
0.160178,12,54.600992
0.283792,12,54.619273
0.757477,12,54.639279
0.490408,12,54.682989
0.083985,12,54.711057
0.223319,12,54.754412
0.307544,12,54.772123
0.3048,12,54.790127
0.562898,12,54.812332
0.457084,12,54.836851
0.46032,12,54.863454
0.180813,12,54.881169
0.607977,12,54.90113
0.237017,12,54.930494
0.616469,12,54.956452
0.410581,12,54.974635
0.364774,12,54.996482
0.145252,12,55.025245
0.502965,12,55.052045
0.336095,12,55.068812
0.594094,12,55.089121
0.604923,12,55.107126
0.733998,12,55.125931
0.474996,12,55.14871
0.402376,12,55.166678
0.175639,12,55.194348
0.625231,12,55.21549
0.224432,12,55.241711
0.224628,12,55.264753
0.685971,12,56.557334
0.167915,12,56.587025
0.751379,12,56.613732
0.336454,12,56.642331
0.278228,12,56.671232
0.518242,12,56.699362
0.043104,12,56.728133
0.390667,12,56.763499
0.488428,12,56.792707
0.648346,12,56.834247
0.741724,12,56.879894
0.409271,12,56.921256
0.258349,12,56.946174
0.776293,12,56.974564
0.199965,12,56.99859
0.587013,12,57.019627
0.321789,12,57.06122
0.175746,12,57.097545
0.253851,12,57.140502
0.534192,12,57.180415
0.528498,12,57.200989
0.667135,12,57.2213
0.609575,12,57.241285
0.315773,12,57.259917
0.507194,12,57.278187
0.232144,12,57.295976
0.150138,12,57.314754
0.501886,12,57.3328
0.713322,12,57.352878
0.675471,12,57.372469
0.64338,12,57.392816
0.10867,12,57.413331
0.247498,12,57.439629
0.331001,12,57.465677
0.646463,12,57.486673
0.45361,12,57.509033
0.215347,12,57.527344
0.473461,12,57.54634
0.685233,12,57.564159
0.790413,12,57.595186
0.498696,12,57.632081
0.929126,12,57.649716
0.105881,12,57.668985
0.374761,12,57.688755
0.440544,12,57.713551
0.715848,12,57.731869
0.424848,12,57.753588
0.384535,12,57.780341
0.548366,12,57.800545
0.232731,12,57.820191
0.566804,12,57.839832
0.472162,12,57.860285
0.03245,12,57.883652
0.783379,12,57.905401
0.574298,12,57.924898
0.718588,12,57.944891
0.278863,12,57.973323
0.779767,12,57.999174
0.413808,12,58.017791
0.31351,12,58.035163
0.370535,12,58.055716
0.493401,12,58.073996
0.286037,12,58.093064
0.077152,12,58.112323
0.417845,12,58.132549
0.353105,12,58.157746
0.44894,12,58.184389
0.519788,12,58.220656
0.653035,12,58.256084
0.417049,12,58.279725
0.061517,12,58.297973
0.265461,12,58.314834
0.2956,12,58.332842
0.657629,12,58.351578
0.417608,12,58.36957
0.361007,12,58.396754
0.465275,12,58.414292
0.490207,12,58.434558
0.392645,12,58.453582
0.624913,12,58.48733
0.781538,12,58.508999
0.755923,12,58.529015
0.310872,12,58.547112
0.31133,12,58.568774
0.448903,12,58.586583
0.418335,12,58.605603
0.444224,12,58.623858
0.461707,12,58.642834
0.359378,12,58.663558
0.301379,12,58.683386
0.419835,12,58.705908
0.411376,12,58.725605
0.286481,12,58.751059
0.441744,12,58.774864
0.261778,12,58.794863
0.135939,12,58.814206
0.399739,12,58.837278
0.263884,12,58.858632
0.462303,12,58.892235
0.418023,12,58.913568
0.163483,12,58.938381
0.773191,12,58.966104
0.317944,12,58.985101
0.919054,12,59.004353
0.188829,12,59.023595
0.53039,12,59.041404
0.310444,12,59.068015
0.699784,12,59.089008
0.311283,12,59.108797
0.293297,12,59.12653
0.534172,12,59.147174
0.677794,12,59.166734
0.778084,12,59.186527
0.202584,12,59.210547
0.240783,12,59.238687
0.77501,12,59.258337
0.381709,12,59.277045
0.448129,12,59.303126
0.411814,12,59.328076
0.688425,12,59.348997
0.518928,12,59.368754
0.475187,12,59.389517
0.483716,12,59.410051
0.36192,12,59.43103
0.109053,12,59.450885
0.408361,12,59.469174
0.574639,12,59.489951
0.589587,12,59.52328
0.560736,12,59.547976
0.412267,12,59.570647
0.326308,12,59.59265
0.686269,12,59.612225
0.351411,12,59.632417
0.378012,12,59.651418
0.578527,12,59.677094
0.59595,12,59.697197
0.670949,12,59.716869
0.62322,12,59.740798
0.181014,12,59.759278
0.839773,12,59.783832
0.923719,12,59.818294
0.614384,12,59.856987
0.497847,12,59.875975
0.845449,12,59.893978
0.214777,12,59.912818
0.16919,12,59.930519
0.069656,12,59.94878
0.279449,12,59.97488
0.168292,12,59.993752
0.383853,12,60.012759
0.063166,12,60.037031
0.65642,12,60.06864
0.230789,12,60.093443
0.460448,12,60.118905
0.588691,12,60.140057
0.749939,12,60.15833
0.360304,12,60.177693
0.675636,12,60.20576
0.731184,12,60.225091
0.473839,12,60.248678
0.040167,12,60.27649
0.593661,12,60.293878
0.781003,12,60.311777
0.336845,12,60.330795
0.272206,12,60.352818
0.339097,12,60.379252
0.646959,12,60.396955
0.179727,12,60.415238
0.379092,12,60.433188
0.389059,12,60.451402
0.58041,12,60.470182
0.415495,12,61.840168
0.426759,12,61.873305
0.515848,12,61.90609
0.19605,12,61.93863
0.603513,12,61.967453
0.630993,12,62.000912
0.145455,12,62.03202
0.474022,12,62.068714
0.631798,12,62.12552
0.382309,12,62.159883
0.57453,12,62.188781
0.32167,12,62.214638
0.41805,12,62.243485
0.765414,12,62.275459
0.421834,12,62.312689
0.467568,12,62.337182
0.106639,12,62.360857
0.510849,12,62.382857
0.42991,12,62.405954
0.444628,12,62.428113
0.132885,12,62.462985
0.282165,12,62.48572
0.816405,12,62.508739
0.379392,12,62.535028
0.438411,12,62.564344
