#{"t_start": 1642371885.697059, "env_id": null}
r,l,t
0.613915,12,33.357039
0.457771,12,33.373744
0.4685,12,33.39174
0.459165,12,33.408077
0.875101,12,33.425861
0.799799,12,33.447552
0.707012,12,33.473923
0.542414,12,33.510605
0.838144,12,33.531318
0.210785,12,33.559316
0.447473,12,33.575221
0.489017,12,33.591221
0.464995,12,33.6116
0.356669,12,33.628861
0.125503,12,33.663273
0.746633,12,33.684956
0.313242,12,33.704762
0.59656,12,33.721666
0.606978,12,33.741636
0.459045,12,33.758768
0.744314,12,33.778358
0.617743,12,33.795419
0.636024,12,33.813319
0.105493,12,33.832006
0.678124,12,33.851706
0.850818,12,33.876055
0.183226,12,33.897167
0.401712,12,33.918928
0.084846,12,33.93924
0.38777,12,33.963533
0.286316,12,33.985734
0.756026,12,34.011413
0.617231,12,34.030926
0.37771,12,34.048753
0.73619,12,34.068655
0.281621,12,34.086753
0.200901,12,34.104644
0.439634,12,35.053032
0.69624,12,35.071209
0.191766,12,35.092612
0.280834,12,35.113429
0.544988,12,35.131206
0.536055,12,35.14992
0.337438,12,35.170328
0.378786,12,35.188833
0.791148,12,35.21795
0.554109,12,35.251011
0.512011,12,35.306003
0.848529,12,35.347969
0.287961,12,35.387749
0.083464,12,35.43486
0.357528,12,35.473571
0.559892,12,35.516629
0.462177,12,35.554165
0.442082,12,35.587267
0.391237,12,35.611938
0.552535,12,35.634389
0.025871,12,35.673473
0.499499,12,35.730687
0.378688,12,35.763951
0.731358,12,35.792686
0.863225,12,35.824837
0.557364,12,35.863675
0.8791,12,35.890104
0.390216,12,35.915069
0.73955,12,35.939401
0.349447,12,35.965562
0.644723,12,35.988882
0.277683,12,36.013925
0.643994,12,36.037105
0.218089,12,36.059971
0.52256,12,36.082782
0.361136,12,36.110793
0.699738,12,36.135107
0.30938,12,36.159494
0.463062,12,36.187054
0.636215,12,36.213036
0.485219,12,36.239212
0.625658,12,36.267703
0.699477,12,36.291609
0.507754,12,36.319528
0.469168,12,36.343662
0.209964,12,36.366394
0.573575,12,36.39357
0.440717,12,36.418463
0.579324,12,36.457296
0.778389,12,36.490758
0.376877,12,36.517357
0.793282,12,36.536897
0.6476,12,36.558566
0.677823,12,36.582177
0.359289,12,36.610002
0.711039,12,36.634652
0.518997,12,36.690668
0.402704,12,36.730663
0.610079,12,36.760939
0.418192,12,36.796862
0.792822,12,36.830024
0.634724,12,36.863624
0.738827,12,36.90056
0.292627,12,36.923516
0.654291,12,36.948652
0.807118,12,36.976081
0.611524,12,37.003402
0.537313,12,37.039182
0.601844,12,37.074075
0.503448,12,37.109921
0.407972,12,37.139706
0.180286,12,37.180214
0.614661,12,37.21446
0.573995,12,37.251946
0.746474,12,37.291174
0.561546,12,37.339042
0.176677,12,37.387219
0.890486,12,37.425631
0.332502,12,37.463547
0.749878,12,37.501121
0.515765,12,37.531266
0.049475,12,37.573128
0.615265,12,37.619231
0.766093,12,37.672379
0.532338,12,37.70942
0.443029,12,37.744367
0.639968,12,37.781113
0.259215,12,37.812719
0.322654,12,37.838198
0.706905,12,37.864871
0.480861,12,37.890575
0.463141,12,37.914562
0.693966,12,37.938508
0.606724,12,37.965393
0.466912,12,37.989722
0.379119,12,38.020839
0.25326,12,38.047779
0.1148,12,38.073263
0.220486,12,38.096364
0.178045,12,38.122182
0.295071,12,38.152711
0.762282,12,38.182105
0.658569,12,38.206901
0.458759,12,38.231192
0.643293,12,38.256707
0.16974,12,38.282253
0.541369,12,38.320324
0.081951,12,38.34679
0.589809,12,38.371302
0.834475,12,38.394097
0.404748,12,38.41784
0.504499,12,38.442939
0.586249,12,38.467611
0.297976,12,38.490987
0.206606,12,38.516488
0.843736,12,38.551195
0.309739,12,38.580671
0.685317,12,38.607866
0.168823,12,38.63338
0.063797,12,38.655544
0.515857,12,38.680261
0.045676,12,38.704486
0.283984,12,38.728052
0.376886,12,38.752794
0.67178,12,38.776592
0.190673,12,38.800762
0.201125,12,38.822736
0.460557,12,38.851733
0.775116,12,38.880828
0.603064,12,38.911039
0.677127,12,38.943124
0.571369,12,38.967805
0.704401,12,38.994873
0.528869,12,39.022546
0.539209,12,39.046518
0.329239,12,39.07134
0.293924,12,39.09501
0.151992,12,39.118448
0.203601,12,39.145706
0.643351,12,39.175426
0.465892,12,39.199085
0.817303,12,39.221223
0.117446,12,39.243773
0.606401,12,39.269271
0.537134,12,39.296276
0.099513,12,39.319036
0.483307,12,39.343291
0.184567,12,39.369591
0.340983,12,39.40679
0.807432,12,39.442295
0.379258,12,39.470423
0.275448,12,39.495377
0.409887,12,39.520818
0.450152,12,39.543104
0.404527,12,39.567129
0.263774,12,39.591342
0.674098,12,39.619826
0.447886,12,39.641904
0.675308,12,39.664401
0.604607,12,39.687461
0.442966,12,39.713984
0.689685,12,39.752421
0.628197,12,39.78573
0.494222,12,39.823285
0.426995,12,39.880052
0.624989,12,39.937807
0.342844,12,39.981203
0.170315,12,40.038128
0.323291,12,40.084179
0.264168,12,40.108769
0.36808,12,40.14935
0.841524,12,41.718593
0.451774,12,41.749037
0.391271,12,41.779149
0.401575,12,41.806796
0.269743,12,41.835594
0.229731,12,41.866144
0.746004,12,41.895169
0.197223,12,41.921476
0.604862,12,41.945932
0.441395,12,41.970304
0.559146,12,41.995153
0.06328,12,42.023582
0.425681,12,42.049645
0.582224,12,42.072512
0.735352,12,42.095636
0.721355,12,42.122403
0.386052,12,42.145159
0.349299,12,42.169151
0.72563,12,42.192935
0.510452,12,42.219596
0.391993,12,42.247411
0.173662,12,42.275411
0.399737,12,42.302112
0.291918,12,42.326788
0.62007,12,42.353158
0.064611,12,42.377601
0.588609,12,42.39999
0.342525,12,42.424615
0.846327,12,42.446944
0.360159,12,42.473302
0.94032,12,42.497436
0.246814,12,42.522286
0.314509,12,42.546461
0.346275,12,42.570035
0.75528,12,42.595333
0.687947,12,42.619226
0.486656,12,42.644982
0.766749,12,42.669109
0.500293,12,42.695189
0.529541,12,42.716189
0.390063,12,42.74375
0.507463,12,42.768688
0.597505,12,42.791925
0.675922,12,42.815645
0.765449,12,42.843264
0.382311,12,42.866215
0.689802,12,42.889264
0.56249,12,42.913003
0.623855,12,42.935188
0.864425,12,42.95954
0.274578,12,42.983379
0.110248,12,43.021592
0.751338,12,43.047524
0.291408,12,43.070042
0.734999,12,43.096739
0.663058,12,43.122286
0.262483,12,43.145439
0.426994,12,43.169782
0.281808,12,43.192799
0.54221,12,43.215536
0.858896,12,43.242825
0.649435,12,43.265845
0.403394,12,43.288296
0.880979,12,43.313155
0.356949,12,43.335423
0.699692,12,43.358594
0.345941,12,43.38518
0.173197,12,43.409818
0.212967,12,43.432647
0.295609,12,43.457468
0.578698,12,43.486635
0.376441,12,43.511344
0.702185,12,43.536481
0.315838,12,43.564757
0.417835,12,43.594707
0.379316,12,43.621148
0.62523,12,43.648061
0.260162,12,43.675716
0.660224,12,43.702095
0.120327,12,43.725388
0.363944,12,43.749553
0.646468,12,43.773322
0.627416,12,43.798981
0.900142,12,43.822582
0.316289,12,43.849071
0.649601,12,43.875091
0.63376,12,43.900293
0.256239,12,43.923942
0.314077,12,43.951378
0.54276,12,43.979257
0.151099,12,44.004705
0.417421,12,44.029367
0.692606,12,44.053216
0.273093,12,44.083223
0.519138,12,44.112178
0.28761,12,44.140846
0.457911,12,44.17423
0.522991,12,44.203327
0.332586,12,44.230582
0.424399,12,44.257143
0.445184,12,44.284117
0.298053,12,44.31099
0.757159,12,44.336965
0.826765,12,44.361996
0.612806,12,44.38856
0.630032,12,44.412812
0.121494,12,44.437206
0.485077,12,44.460265
0.583991,12,44.485606
0.891324,12,44.511147
0.439985,12,44.535959
0.72263,12,44.561061
0.419211,12,44.585198
0.251772,12,44.610445
0.335418,12,44.634484
0.582717,12,44.659048
0.318273,12,44.689661
0.79202,12,44.72589
0.747629,12,44.749421
0.688017,12,44.775287
0.275034,12,44.807606
0.709469,12,44.833923
0.126612,12,44.862832
0.175223,12,44.895291
0.212548,12,44.922095
0.446937,12,44.952268
0.709992,12,44.984269
0.729824,12,45.017706
0.532395,12,45.046917
0.757426,12,45.075328
0.43228,12,45.109627
0.19207,12,45.14836
0.533334,12,45.204385
0.436742,12,45.246068
0.501173,12,45.277331
0.787952,12,45.316199
0.451273,12,45.349114
0.288693,12,45.391252
0.640233,12,45.430902
0.146139,12,45.482071
0.209052,12,45.52983
0.777687,12,45.571363
0.59158,12,45.620341
0.513431,12,45.668815
0.782672,12,45.720346
0.779604,12,45.760734
0.457768,12,45.802433
0.411398,12,45.840812
0.762916,12,45.891303
0.726462,12,45.929153
0.378541,12,45.964073
0.274615,12,46.001323
0.077114,12,46.04209
0.473961,12,46.079359
0.292497,12,46.109983
0.546654,12,46.145778
0.309531,12,46.182173
0.765517,12,46.218971
0.321431,12,46.25488
0.708352,12,46.288536
0.713175,12,46.321414
0.44447,12,46.356349
0.786144,12,46.393989
0.63742,12,46.432985
0.911185,12,46.473052
0.055307,12,46.507319
0.580242,12,46.548843
0.303529,12,46.583784
0.348933,12,46.622998
0.754669,12,46.658403
0.283986,12,46.693139
0.684166,12,48.721169
0.435417,12,48.762487
0.447514,12,48.808344
0.78971,12,48.851877
0.691508,12,48.887992
0.518611,12,48.921715
0.491537,12,48.960898
0.730617,12,48.998937
0.331338,12,49.038574
0.384582,12,49.07354
0.27179,12,49.112851
0.448156,12,49.151987
0.499338,12,49.189564
0.690041,12,49.228598
0.298213,12,49.264955
0.851134,12,49.300441
0.427109,12,49.334546
0.331102,12,49.371551
0.773472,12,49.405457
0.165583,12,49.438159
0.74265,12,49.472127
0.335129,12,49.511128
0.271005,12,49.550105
0.665257,12,49.580221
0.817816,12,49.609437
0.745533,12,49.649842
0.50936,12,49.694508
0.597899,12,49.725961
0.521321,12,49.761194
0.213391,12,49.80644
0.461991,12,49.846244
0.295435,12,49.884722
0.733237,12,49.925826
0.738993,12,49.964215
0.162743,12,49.995932
0.318748,12,50.031871
0.769468,12,50.063712
0.492964,12,50.098298
0.316706,12,50.129561
0.338616,12,50.187032
0.340054,12,50.253389
0.073702,12,50.300281
0.684647,12,50.330497
0.492566,12,50.363299
0.505945,12,50.393578
0.201731,12,50.424965
0.556669,12,50.454097
0.793516,12,50.494299
0.755309,12,50.532191
0.793331,12,50.568382
0.528766,12,50.602753
0.430472,12,50.635972
0.245085,12,50.669166
0.278209,12,50.717469
0.186549,12,50.765284
0.662756,12,50.80459
0.428267,12,50.844364
0.124732,12,50.88459
0.270926,12,50.921982
0.370743,12,50.959098
0.047515,12,51.005281
0.540217,12,51.048499
0.269546,12,51.086646
0.429074,12,51.12244
0.436205,12,51.156356
0.395626,12,51.194142
0.802691,12,51.233909
0.74481,12,51.27061
0.349974,12,51.317885
0.497183,12,51.370957
0.203672,12,51.433754
0.554753,12,51.475037
0.581836,12,51.523617
0.691907,12,51.577304
0.684002,12,51.62751
0.143015,12,51.678757
0.726498,12,51.711168
0.640563,12,51.74109
0.209198,12,51.774192
0.288535,12,51.803145
0.483074,12,51.83162
0.190637,12,51.869288
0.440585,12,51.910766
0.747673,12,51.950277
0.506764,12,51.987936
0.595084,12,52.029674
0.508828,12,52.062749
0.310809,12,52.098932
0.70727,12,52.133369
0.575483,12,52.163125
0.364652,12,52.196544
0.70851,12,52.226856
0.626893,12,52.260519
0.527657,12,52.294545
0.437853,12,52.347015
0.533565,12,52.402988
0.692746,12,52.465072
0.444836,12,52.529938
0.498933,12,52.590207
0.523263,12,52.654771
0.964343,12,52.712492
0.458521,12,52.743065
0.787149,12,52.770752
0.469634,12,52.794615
0.24456,12,52.821333
0.730258,12,52.85064
0.727269,12,52.878826
0.365743,12,52.905936
0.184523,12,52.945605
0.193852,12,52.985122
0.874023,12,53.016754
0.290163,12,53.050631
0.401854,12,53.083251
0.846898,12,53.117152
0.495664,12,53.148324
0.785017,12,53.186838
0.526067,12,53.223283
0.648061,12,53.270915
0.513934,12,53.30569
0.901653,12,53.341103
0.682358,12,53.375417
0.441824,12,53.427041
0.652448,12,53.469949
0.119525,12,53.504316
0.327041,12,53.546928
0.806911,12,53.592565
0.590432,12,53.633559
0.381433,12,53.6621
0.480603,12,53.696427
0.264728,12,53.728577
0.167558,12,53.771817
0.743171,12,53.820713
0.16264,12,53.881136
0.374196,12,53.953535
0.374775,12,54.015399
0.626702,12,54.060942
0.387864,12,54.092993
0.300955,12,54.119923
0.156063,12,54.151268
0.274553,12,54.179113
0.467666,12,54.206062
0.602462,12,54.241953
0.257136,12,54.284436
0.694686,12,54.31834
0.833635,12,54.355124
0.212008,12,54.388078
0.177988,12,54.422087
0.524372,12,54.463079
0.667705,12,54.503384
0.357593,12,54.538508
0.508984,12,54.572055
0.099954,12,54.604746
0.503135,12,54.64903
0.224403,12,54.686025
0.653907,12,54.729117
0.600784,12,54.764651
0.700326,12,54.800545
0.906226,12,54.835011
0.687159,12,54.873266
0.099686,12,54.925276
0.416814,12,54.963076
0.090374,12,55.000182
0.747918,12,55.037534
0.752216,12,55.073576
0.630391,12,55.115792
0.02475,12,55.172874
0.141844,12,55.22245
0.407603,12,55.269428
0.300631,12,55.320397
0.60853,12,55.381394
0.115516,12,57.322751
0.344394,12,57.3662
0.65977,12,57.407317
0.085419,12,57.449137
0.609505,12,57.487999
0.373118,12,57.528086
0.616143,12,57.56482
0.09239,12,57.599232
0.711675,12,57.635049
0.343573,12,57.678952
0.660876,12,57.715703
0.388014,12,57.753645
0.851826,12,57.801639
0.333729,12,57.84704
0.748524,12,57.886627
0.492954,12,57.944805
0.371832,12,58.012108
0.674216,12,58.06016
0.898961,12,58.088215
0.494931,12,58.118872
0.253479,12,58.147723
0.400402,12,58.204138
0.476353,12,58.263943
0.219296,12,58.320368
0.459044,12,58.384033
0.591888,12,58.449223
0.338571,12,58.517883
0.534411,12,58.577574
0.453655,12,58.606006
0.583105,12,58.63797
0.52671,12,58.695157
0.197596,12,58.741548
0.524607,12,58.790102
0.659459,12,58.82893
0.21418,12,58.874394
0.665305,12,58.907955
0.628633,12,58.940759
0.360331,12,58.984037
0.69627,12,59.022856
0.224074,12,59.056072
0.725129,12,59.092388
0.339331,12,59.130928
0.567688,12,59.165836
0.825813,12,59.200613
0.633569,12,59.242828
0.566779,12,59.279772
0.266414,12,59.314732
0.373978,12,59.353564
0.798227,12,59.387117
0.664023,12,59.421869
0.190953,12,59.461837
0.130244,12,59.496617
0.439542,12,59.544507
0.800506,12,59.591466
0.482909,12,59.6285
0.876175,12,59.660445
0.848312,12,59.692383
0.590346,12,59.724091
0.435411,12,59.755995
0.73423,12,59.794092
0.897079,12,59.839612
0.689277,12,59.878763
0.710084,12,59.913002
0.330071,12,59.957203
0.552823,12,60.018327
0.804205,12,60.074183
0.468757,12,60.134018
0.515099,12,60.193207
0.312186,12,60.250099
0.194748,12,60.320236
0.770978,12,60.382258
0.356104,12,60.444592
0.570222,12,60.504164
0.774628,12,60.540805
0.143882,12,60.574167
0.485852,12,60.603288
0.537895,12,60.629688
0.508609,12,60.655022
0.509475,12,60.683436
0.399019,12,60.710468
0.242886,12,60.740839
0.284723,12,60.774845
0.453828,12,60.801966
0.57179,12,60.831685
0.441663,12,60.862786
0.456407,12,60.888825
0.423101,12,60.915602
0.611607,12,60.943606
0.517748,12,60.973804
0.342051,12,61.006726
0.503984,12,61.038077
0.510618,12,61.068832
0.630739,12,61.098716
0.842302,12,61.132287
0.728526,12,61.181922
0.084594,12,61.241549
0.4645,12,61.300569
0.39736,12,61.352911
0.268044,12,61.415517
0.430154,12,61.489027
0.333875,12,61.547145
0.091834,12,61.610295
0.722707,12,61.655184
0.537654,12,61.702139
0.100692,12,61.727494
0.67525,12,61.752736
0.138478,12,61.779041
0.148486,12,61.806436
0.315684,12,61.835059
0.57062,12,61.862242
0.514867,12,61.88787
0.372786,12,61.914183
0.615156,12,61.941203
0.193678,12,61.967939
0.103919,12,61.996
0.277577,12,62.037218
0.524376,12,62.082775
0.334909,12,62.141343
0.563669,12,62.185688
0.759457,12,62.230225
0.352665,12,62.256522
0.47849,12,62.283986
0.422735,12,62.31147
0.441586,12,62.341067
0.40101,12,62.371719
0.397709,12,62.402219
0.349492,12,62.427225
0.842433,12,62.461784
0.630287,12,62.487978
0.644457,12,62.507579
0.401958,12,62.52854
0.43503,12,62.563301
0.423481,12,62.585558
0.199808,12,62.606921
0.056299,12,62.626211
0.773979,12,62.648232
0.503729,12,62.669179
0.668801,12,62.690694
0.6115,12,62.713635
0.485007,12,62.733577
0.325697,12,62.751525
0.578799,12,62.777535
0.568152,12,62.800554
0.639081,12,62.842553
0.39927,12,62.886145
0.220518,12,62.924546
0.366188,12,62.947198
0.40482,12,62.971207
0.489032,12,63.008405
0.192056,12,63.03351
0.493608,12,63.054695
0.397141,12,63.070747
0.781151,12,63.090085
0.579787,12,63.107888
0.746177,12,63.127862
0.414242,12,63.154976
0.586093,12,63.189785
0.133147,12,63.219733
0.200034,12,63.237551
0.519813,12,63.255846
0.586796,12,63.282617
0.463901,12,63.299932
0.377032,12,63.317964
0.335048,12,63.340126
0.296211,12,63.355996
0.452967,12,63.373366
0.277369,12,63.391955
0.207148,12,63.409729
0.717022,12,63.425048
0.551489,12,63.441291
0.223792,12,63.458172
0.334374,12,64.537364
0.357606,12,64.560905
0.820352,12,64.585033
0.50634,12,64.609685
0.583446,12,64.631649
0.239911,12,64.657189
0.418538,12,64.684525
0.611255,12,64.710198
0.325773,12,64.73389
0.146072,12,64.756419
0.205716,12,64.785792
0.805759,12,64.806946
0.787194,12,64.829119
0.322563,12,64.849993
0.368377,12,64.873473
0.555,12,64.900644
0.510986,12,64.924434
0.415521,12,64.955515
0.243063,12,64.985474
0.224116,12,65.013763
0.677363,12,65.03876
0.371278,12,65.059464
0.525542,12,65.089036
0.477389,12,65.108035
0.816027,12,65.128035
0.404034,12,65.148035
0.318419,12,65.168035
0.485302,12,65.190395
0.311514,12,65.208425
